Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,131.692018,133.271233,137.308007,137.433564,141.534669,143.245722,150.690081,155.860688,163.588485,162.904753,166.645544,174.629594,189.640262,226.818256,255.336638,294.992906,273.522678,286.896321,314.983241,396.398712,577.592701,512.91393,500.642607,476.118671,385.408181,364.469102,404.959271,290.831531,280.528398,271.306183,326.099253,262.024402,290.212046,307.887603,258.723806,273.149654,339.877284,284.371844,284.192923,267.360531,280.282906,319.283278,304.941777,352.620096,272.200749,305.812075,324.146875,419.548001,512.5798,446.315238,450.009392,506.163692,493.511163,515.301589,505.684923,445.320069,453.970715,491.866849,500.457186,499.818838,450.771615,483.469463,503.514533,508.718428,544.997303
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,156.859237,169.767419,192.238849,228.689027,281.484632,171.425122,151.835059,137.25919,156.053184,240.230509,257.61262,264.147518,274.826569,322.840579,594.488247,668.830135,720.452201,692.459839,799.082502,870.378318,956.76302,1054.33414,1194.23252,1316.61455,1419.39277,1554.60943,1716.74282,1898.43225,1980.38448,2124.06008,2213.81235,3033.93235,3076.07007,3548.5767,4070.26095,3796.51547,5018.94335,5758.10287,6757.43281,6734.03166,7173.59602,7424.52041,7461.29704,8236.08178,8939.07417,9644.90655,9947.80745,10509.6288,11423.2838,11740.2724,7393.88865,10176.1439,11786.0092,12530.3602,13215.5354
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,183.776176,191.196978,185.301767,198.857517,215.760727,230.939907,241.833569,255.436435,282.28214,304.591701,334.685311,370.997129,425.142981,538.008696,949.627449,1013.13262,1220.7586,1373.881,1415.97473,1785.00658,2223.90275,2219.61499,2156.09021,2113.54114,2068.31796,2039.15749,2000.41415,1810.61784,1755.78284,1756.45373,2183.54171,1708.90498,1752.02956,1598.25278,1643.16862,1775.49066,1918.37738,1954.53267,1868.51731,1974.90726,2220.38439,2153.19333,2092.42428,2279.51886,2624.18935,3050.86086,3482.47658,4010.05228,4834.32204,4256.64048,4858.24317,5718.86908,6035.56581,5852.49197,5794.3281,5108.83118,5080.74068,5232.29632,5509.55914,5371.48987,4707.81986,5575.27299,6383.39839,6063.05248,6180.85878
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,355.0752,373.712217,388.456702,419.552066,480.704214,505.854419,544.935854,575.769038,615.922912,659.717507,699.006845,747.912361,836.569673,993.04288,1256.10281,1491.97049,1465.49878,1314.62044,1604.4092,2049.26469,3054.62162,3829.14438,2620.95793,2169.85285,2506.30743,2601.70825,1756.93563,1888.26314,2278.81223,2725.05572,3154.4692,3708.84205,4220.56644,6048.3484,6202.36588,4183.87848,4674.36793,5567.356,5832.69342,6499.97183,7524.02714,7952.7648,7983.03398,7434.07465,7849.6676,8671.75892,9512.63575,10134.3327,10523.7685,8423.56933,9728.80078,10664.4944,10744.1335,11216.8009,11391.3774,10021.2386,9097.92398,9649.27817,10084.7938,10369.5554,8841.27075,10314.0507,11402.141,13826.1307,14157.9446
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,373.212872,390.174185,415.707402,472.208861,601.57859,638.193049,671.834758,724.219487,770.917769,859.013585,867.961688,968.860293,1045.54301,1199.30482,1244.87095,1162.01901,1425.16418,1542.6423,1670.28189,1670.21521,1758.40821,1810.63466,1963.07235,2112.0124,2265.06958,2490.98744,2272.8447,2230.75377,2254.16055,2257.92,2264.79115,2394.34501,2566.06709,2539.33074,2566.08291,2658.65218,2754.26989,2892.28404,2817.60523,2906.63027,3095.45769,3319.39815,3514.26515,3677.90691,3735.23978,3764.34426,4229.80989,4592.83458,4858.12079,5292.33986,5661.96787,6258.61194,6322.82856,6678.34239,7466.65187
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,129.121187,129.07139,127.98271,137.527629,152.728113,164.220906,166.026274,166.728368,172.289885,187.768655,200.3148,209.898197,230.308481,287.475449,357.946069,386.535816,407.53675,447.777726,486.678498,554.607269,642.846636,706.932538,681.870663,647.108878,652.222958,665.276582,664.908221,671.893824,701.979281,737.409515,827.023738,785.740098,820.315452,871.964227,965.243607,1089.62138,1193.82287,1246.73726,1221.16209,1156.94604,1236.95452,1222.85632,1227.92937,1356.37607,1570.32161,1829.60738,2127.30093,2580.90568,3026.28222,2998.35629,3607.26998,4201.46234,4420.32331,4637.49469,4794.47609,4599.80845,4600.22937,4973.53708,5240.73876,5310.4535,5096.7359,5966.00016,6205.546,6347.75392,6524.25736
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2277.30372,2402.13518,1198.9283,1336.64776,1786.35488,2355.24705,2306.53367,1959.56074,1875.81663,1915.39281,1861.899,1823.02268,1989.13537,2445.36286,2818.58146,3120.98401,3440.44111,4204.11329,5026.4203,4799.78723,4833.36587,5416.86673,5049.82654,5626.26116,5925.38592,5262.68672,5598.48623,5955.29739,6713.98925,6718.85827,6659.59651,7620.80297,7606.23753,8624.284,9310.0279
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,45.9854449,56.513753,55.022686,57.3207871,61.9664627,75.0521043,85.4440877,80.2252214,121.497573,134.927575,148.052695,169.123319,216.320734,233.674747,200.054496,169.684645,161.526103,150.200065,166.239053,217.102721,240.823694,245.533347,242.426327,292.184532,290.949914,296.295758,288.912651,208.873284,265.717052,267.161312,253.332747,267.442574,306.457427,256.199555,291.159498,318.042432,371.627016,542.887348,591.630393,633.221947,711.675463,820.715706,815.788688,827.61766,941.574945,878.217175,903.190453,940.24326,838.119869,872.468587,924.057532,996.379292,971.949319,953.242943,1027.27345,969.722206,1035.86243,1086.17622
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,828.444726,874.061727,975.720378,1143.6668,1245.31823,1560.10519,1726.55945,2037.86419,2558.73455,3195.51432,3948.26573,3898.36854,3787.91648,3526.91395,3332.82018,3322.3088,4194.5348,5083.80179,5814.44776,6040.84054,7192.38995,7558.75922,8220.33404,7296.35111,8000.34533,9828.2283,10061.699,9893.31177,10408.0649,10609.1983,10348.486,10357.7026,11251.2025,13593.9787,15212.1313,15831.344,16653.6038,19444.1744,22315.3105,21176.3217,21946.607,23516.9691,22878.3131,25415.5567,27424.5765,25529.6813,26459.0772,30317.2443,33382.2678,32421.918,31833.5964,38065.3543,36224.282,40182.4314,42347.3074
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,25.0847757,27.2654541,27.947004,25.8039844,17.3322006,15.1178632,11.8013217,16.5453805,21.545341,21.5103181,20.7242783,21.1257518,23.2941303,24.7965629,41.4076276,35.1632916,39.1660084,27.8600867,29.2562311,29.2136758,31.2462393,32.812779,42.9535415,39.2908686,36.3255768,40.3821413,42.4193736,41.1478137,39.9236089,51.3443285,53.1225401,51.2408971,58.889674,76.2128895,105.391561,124.14348,141.897268,108.03977,145.95083,189.490156,196.619581,141.525661,146.59839,224.292689,224.508811,252.685193,303.495087,419.375781,658.442487,758.442936,1010.53417,1213.62899,1202.6659,1199.09562,1293.00042,1166.73306,1229.19714,1272.82242,1298.2131,1425.98954,1490.21684,1242.72134,1158.05005,1233.19666,1359.25961
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,144.528784,146.972007,145.831669,156.510636,170.270677,183.832655,191.099331,204.177075,223.001762,241.191037,263.507081,290.071547,320.732769,384.787511,575.347026,642.068951,768.946324,862.385505,898.680264,1084.26572,1276.99663,1208.89717,1310.02447,1390.23698,1407.14206,1465.40189,1527.50087,1297.36416,1221.34787,1191.06195,1555.05827,1024.13992,1022.14275,877.444979,899.269793,977.954473,1058.06608,1077.33623,1075.3586,1137.92233,1247.47238,1226.50991,1168.28205,1263.87606,1463.04149,1657.11024,1883.12068,2237.26188,2652.79039,2510.74763,2816.19347,3232.55085,3412.57302,3148.36412,3073.79994,2802.63135,2832.83053,2827.77247,2789.82637,2674.37046,2381.42542,2719.53127,2975.95566,2797.40731,2903.59794
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375.32617,1405.81633,1367.90257,1627.06512,1909.5987,2106.63507,2789.15906,3380.16512,3674.61792,4425.67887,5976.39414,7367.75191,6727.10777,6688.4026,7325.64689,6577.74033,7172.92909,7364.9659,6491.19281,6999.13581,7758.36922,8790.88152,8842.48529,7612.62846,9377.4888,9990.20445,12077.3747,12935.4523
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,1235.14422,1325.46681,1429.62552,1490.21298,1119.71388,1137.90765,1469.42176,1493.28238,1543.33556,1683.92433,1220.17128,1098.68017,607.813425,354.898613,422.864349,652.674563,595.581015,515.298005,483.878066,448.660368,476.027551,524.453484,570.249213,643.168069,794.154552,994.900109,1329.8918,1627.68788,2127.42679,1703.32757,2625.21881,3736.04201,4328.89002,4340.14311,4126.23976,3838.92127,3619.90026,3645.96709,4107.64289,4347.5461,4001.25193,4517.61578,4993.51487,5838.63108,6691.4821
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19227.8894,18938.8728,18924.5832,17015.7488,16314.5579,15914.2193,16430.4462,14369.634,14771.4037,13598.7166,14013.6003,14632.8519,15945.4176,17665.1007,24225.4742,31225.605,26509.3628,24496.6652,18220.8382,19455.5014,23785.7546,,
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.708092,205.585216,205.189844,196.763143,191.826097,244.362651,287.532091,320.125122,354.406246,327.12624,304.792139,313.886662,339.488738,400.056973,436.773856,457.487648,507.874924,592.159111,547.697144,496.185839,618.176493,685.685748,686.505673,697.14268,610.563775,441.489735,470.938563,517.50726,519.092551,462.433876,509.907829,578.251664,622.985619,647.2858
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,,188.158402,188.995147,188.249348,244.2946,269.962166,273.604363,281.533377,300.94153,276.598268,281.327176,295.993927,335.231543,409.721139,494.288408,550.662583,589.237668,590.226698,577.742777,664.383619,710.918953,728.796522,710.218869,725.174523,649.681187,593.219654,677.363324,745.787179,762.423918,762.275581,772.033092,1061.67704,1036.47438,849.620302,864.599478,904.71917,904.12088,859.283958,821.266379,781.337034,680.911062,651.81784,648.879644,732.017821,823.554457,998.965834,1300.60368,1405.15016,1635.56306,1435.43011,1659.9637,1931.19976,1859.11733,1934.24103,1713.00865,1554.94898,1565.76576,1615.00401,1722.93529,1767.07271,1795.7646,1947.78918,1960.3524,2120.82318,2082.78374
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,238.251033,281.683081,282.342386,353.113548,297.28438,305.476973,295.955042,304.16395,258.734052,272.713256,271.338747,299.604802,373.99657,467.480218,762.940759,754.833281,787.098226,905.949639,1102.34754,1292.20143,1187.35157,1180.84071,1101.15921,1103.09125,1041.83252,1068.67359,1441.71453,1839.7911,2073.59239,2103.48803,2539.92846,2705.26648,3013.23706,3013.83314,3240.38625,3648.0165,3951.94495,3695.73669,3641.62143,3745.69625,3981.98343,3908.55695,4073.06053,4858.26576,5460.608,5354.02974,5695.97526,6574.66358,8030.05228,7318.12641,8000.37643,9197.04299,9291.23628,9764.64413,10366.3551,9507.87134,9965.72531,10841.6848,11643.4606,11403.2528,9011.04288,9068.973,10223.7882,11182.1866,11871.7337
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,287.470822,276.407063,253.342698,252.442075,239.74829,216.054136,217.87019,207.605895,229.421844,252.195907,286.730599,325.752731,258.393431,293.016883,169.196527,200.36237,320.662736,366.954461,236.045479,233.935986,224.224159,215.474525,428.21044,383.348597,404.674248,414.361122,440.822149,475.180262,554.04882,625.86973,683.124695,763.061,558.462088,496.947368,529.513344,539.605363,450.506106,495.769683,533.203174,580.889816,602.507478,617.447521,604.269751,602.34362,508.371274
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,240.847415,232.943769,238.836339,291.800007,302.933952,326.436007,338.570121,335.425631,342.444763,368.385655,379.626764,407.196728,472.363509,700.728626,847.806803,810.571,940.437734,1091.70837,1326.8877,1679.87779,1886.12339,1866.10247,1937.74923,2124.29229,2299.80871,2045.57472,1759.73186,1977.12909,2099.95468,2243.6022,2468.6908,2679.20101,3141.43322,3461.99504,3757.65293,4363.14458,4837.16897,4678.5639,3294.30978,3527.81581,4083.52874,3943.79944,4184.03164,4465.32195,4939.24852,5555.5818,6158.40786,7168.93032,8371.82156,7191.43287,8899.34506,10217.1069,10600.5744,10713.6408,11013.3107,9648.67979,9476.5341,9862.54807,10901.802,10920.1918,9957.52627,10903.1116,11748.0919,11379.0852,11867.2586
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2935.3495,2988.81267,3153.79345,3282.59026,3480.19515,3729.64973,4040.72493,4228.28864,4577.13808,4907.30771,5130.46497,5506.31996,5999.1629,6642.71748,7209.11057,7775.5295,8615.91036,9403.39083,10427.5235,11518.7542,12441.4904,13820.1933,14247.348,15341.7852,16808.9173,17838.5825,18625.6594,19679.3371,21180.3472,22652.663,23653.502,24094.1307,24974.7406,25772.0724,26931.6509,27897.9346,29112.2451,30518.0638,31691.9453,33320.9316,35151.3742,35831.4545,36652.0031,38395.5453,40788.483,43368.5717,45741.2514,47727.7734,48398.3723,46581.4123,48545.7944,50251.9927,51812.8857,53240.4042,54742.832,55534.457,56416.785,58555.8898,61228.1958,63306.8,62262.6424,69412.9138,75613.4507,79326.9077,82406.4789
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,2467.80766,2266.91041,2097.09341,2214.33863,1830.46921,1466.17924,1599.39786,1969.42365,2062.57998,1966.82703,2037.47589,2116.90553,2346.86243,2154.96474,2355.90446,2483.20353,2423.39829,2459.64512,2235.24515,2177.78733,2156.67591,1915.58927,1772.07566,2569.24739,3403.15496,3685.773,4017.18347,4379.04314,4204.78555,4302.91374,5418.21633,5834.79177,5942.64681,5346.62131,5378.32326,4774.10651,4395.68776,5143.96072,5308.60813,4731.92103,3878.58983,4412.83557,4349.79908,4187.605,4413.12744
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,1713.14089,1713.69794,1826.17148,2124.45818,2509.40726,3281.7107,3615.15429,4225.83816,4318.13831,4848.9447,5940.93033,5618.32573,5792.71037,5779.03634,7069.54421,7892.72213,6422.06638,5912.37881,5315.10934,5051.72636,5334.8284,7374.68547,8983.35709,12301.1923,12701.829,14334.6807,14642.518,15713.7199,14787.2165,15534.3093,18107.8881,17592.0503,15704.9593,16614.5979,16692.6835,15329.7297,14482.3606,16104.552,20768.1061,24475.6489,25528.2918,28193.2538,35177.6535,35723.9033,33836.4941,35798.9085,38835.9402,35559.5672,36671.1567,37816.9559,30858.7237,30782.8544,32354.7103,34902.8969,33411.3359,33270.3306,35311.5544,33516.3631,,
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,128.251201,134.635094,143.150824,153.324883,148.080269,166.280056,168.596485,155.380621,145.610146,138.29121,139.75875,145.213784,151.437948,187.8544,198.289165,197.232873,194.789571,229.808418,306.828022,354.169731,408.82278,343.386801,309.795062,268.772581,211.468807,202.372741,259.561894,295.326254,292.587878,271.266558,423.887461,384.443117,384.029657,335.429582,206.214617,237.01999,239.494513,220.562957,246.090856,228.271656,194.77196,205.417936,225.294391,265.225363,283.468282,318.643122,333.345078,387.168066,475.044955,461.131534,474.425692,510.759562,528.510104,552.103334,565.309897,485.662574,502.706475,521.80413,578.568036,561.691304,579.512496,608.72244,609.745148,638.336081,722.74865
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,93.137009,97.1375281,104.532496,107.675741,113.297346,117.287227,124.38244,99.5014907,97.3372081,121.436663,224.462936,160.479256,209.454776,252.369032,402.837,438.078814,556.389688,535.965308,526.895853,660.994041,870.359935,2162.20995,1821.53265,1207.07375,890.434106,868.640541,628.248454,587.956613,539.539468,465.48809,556.376449,596.938796,508.515906,539.573202,744.884247,1271.61617,1632.72469,1720.27541,1822.46998,480.669364,547.318299,566.428232,712.164852,763.388745,962.481042,1211.37704,1599.53892,1815.52698,2154.10544,1820.48634,2202.25673,2418.41317,2633.19735,2872.79083,3088.72131,2585.73361,2070.41273,1876.34027,2057.87945,2265.15521,2019.65706,2017.27486,2139.37478,1596.63696,806.945695
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,127.483812,132.943507,142.303524,152.461498,172.681356,272.251263,283.999593,297.946066,304.441965,319.36665,321.316159,331.451183,341.380772,412.527494,556.866122,561.459695,632.573778,744.18532,690.741262,495.366597,659.297143,739.671656,713.777809,779.852731,861.42865,724.056425,760.590559,992.024066,662.308197,249.155474,242.508391,349.514319,411.473331,394.378074,849.179331,891.779352,910.861646,912.75743,949.155373,980.219745,1017.31244,1051.87424,1014.3339,1021.35217,1098.62119,1183.30214,1248.17372,1350.38146,1523.68437,1467.08288,1526.56707,1679.71192,1784.69836,1835.43996,1958.37048,2074.45621,2131.68705,2182.61381,2035.16549,1958.62052,1938.44705,2138.38588,2322.89054,2609.44492,2847.53966
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,1156.38598,1254.42028,1342.36827,1436.88726,1668.33086,1848.09802,1986.27024,2154.5797,2364.35942,2646.84582,2931.38078,3383.58716,4110.49165,5353.44265,6450.4577,7346.30475,7937.35247,9180.29918,11195.8425,12817.379,13812.16,11537.4027,11088.9543,10696.0775,9991.84378,9940.73844,13804.1361,16734.1514,17770.6162,17423.2962,21322.1945,21764.2145,23939.2173,23156.4404,24682.5867,29301.194,29063.6237,26744.9601,27924.2818,28318.7467,26225.1698,26955.7128,29446.5331,35896.7505,40611.3414,42165.3962,45123.5432,52100.7996,58246.7027,53172.0262,51305.7339,54701.7728,50473.9442,52602.2861,53457.2235,45793.8135,46808.5291,49513.6817,53955.077,53554.9007,53467.9277,60141.9881,59123.3186,64572.006,68218.7261
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,1451.28508,1570.63804,1678.26726,1787.31853,1950.69324,2178.77508,2332.5106,2530.66058,2679.713,2894.23998,3306.21948,3736.34874,4413.57569,5689.58881,6811.52734,8204.45151,8927.20163,10266.1207,11462.5946,13046.5372,15772.2409,15512.5067,15224.8939,14927.5175,14989.4858,15753.5528,18883.2334,22505.8623,24207.2815,24281.1304,28242.9814,28596.933,30523.9851,27963.6979,29315.8092,34875.7043,37321.9742,36629.0309,34803.4634,36393.2927,38178.2369,38601.8976,43170.5572,50250.3298,57768.6981,67047.1705,74434.4997,85502.2677,97503.5408,80347.5701,88163.2086,101221.813,102175.919,103553.84,97666.6952,74809.9658,70867.361,76131.8384,82792.8427,76430.5889,68340.0181,93072.8925,109269.521,87497.3289,86809.7247
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,50.2125234,51.5544821,54.5656089,46.314663,45.3207573,65.805069,79.4841787,72.2556034,64.8592419,64.8179199,69.6334897,69.4540704,78.8429128,73.2266835,89.7637456,113.605645,102.470373,95.3433557,108.099425,121.86821,125.114347,142.916899,146.976663,146.632953,151.078187,149.900453,159.545683,162.036907,187.084778,184.975416,185.7946,195.716621,165.029594,172.805203,187.258176,197.843001,198.821907,211.83487,205.075246,208.646668,223.830289,240.795115,238.891403,246.429707,279.58775,309.024168,340.431796,385.449768,464.817392,473.078751,585.278492,785.518656,788.202937,803.269595,821.455225,875.543635,877.256455,1034.28375,1179.19843,1203.14295,1154.21518,1252.75077,1385.91066,1382.33056,1447.31004
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,2618.53446,2811.21463,3190.58554,3863.94069,5199.26498,5740.19979,5703.20317,5646.33558,5721.31369,5949.56216,6137.6813,6593.90695,6576.83364,5895.70267,5653.961,4858.93352,4568.67888,4484.50815,5011.58031,5722.76742,5775.55347,5333.37955,5102.59686,4310.24433,3920.53973,3932.09109,3678.56243,3661.02847,2908.84987,2682.69487,2648.60153,2232.30874,2084.64825,2463.28259,3040.5135,3013.51778,2908.47386,2302.25783,3715.1489,4395.46425,4723.91708,6480.90451,9817.36872,8974.51887,9193.09784,7703.4315,8724.307,9613.41209,11408.6948,10776.8285,10695.6993,14989.6647,12896.4341,12754.1868,13421.8331
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,2334.13372,2364.75384,2471.05501,2646.23653,2839.31555,2170.9981,2211.38222,2208.44214,1902.42182,2096.92647,2311.02762,2772.9186,3294.64894,4323.19653,4610.57043,4171.76974,4373.841,4950.58821,5936.98526,6668.13867,7467.16804,7813.88754,7656.47573,7598.31204,6713.76013,7600.56524,9427.55394,12330.9168,13759.1556,13312.3856,13663.0216,12230.0735,11793.1392,13094.3455,15280.3128,17400.4202,18794.436,17474.187,14738.4456,15322.2238,13641.1027,13882.8568,16874.1875,21913.7082,25420.2349,27751.0655,26654.5932,32479.9817,31324.7398,28276.7255,33761.901,38431.7767,40053.6992,43000.4647,44618.267,38665.3723,40113.7195,42950.3842,43257.0769,42779.2298,41850.9203,49689.4981,48760.0382,48654.9042,48747.0137
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,1311.37045,1379.67907,1471.83964,1562.98099,1687.38369,1809.56513,1956.07105,2065.88554,2215.30454,2412.8528,2612.86838,2857.03341,3280.67665,3927.68303,4358.48629,4833.3202,5187.97368,5796.02539,6910.9086,7903.35689,8696.38508,8775.38639,8566.0564,8781.55543,9106.13109,9510.8418,11435.507,13138.7344,14693.5711,15241.2796,17011.4135,17839.5388,19011.4529,19133.0973,20283.2556,22178.7851,22192.5513,21688.9562,21752.9115,22687.6614,23025.7875,22648.446,23456.1642,26045.4967,28790.0771,30235.2041,31673.8122,34431.4328,36277.4936,33699.0646,35109.1537,37574.5602,37293.6071,37604.1011,38158.0062,35772.5321,36235.9988,37617.8631,39539.1861,39718.0136,38704.9773,43149.6072,44046.4262,46672.514,48454.6975
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,83.3853105,84.5311646,102.32589,106.829312,108.059747,108.127276,113.158851,174.708442,300.382394,371.945677,386.792713,441.935384,523.675727,669.82953,2203.40591,2691.99654,3142.52718,3204.86973,3043.75121,3933.50511,5974.30435,6865.58483,6759.2987,6714.19126,7070.07296,7548.69588,5181.8798,5203.99994,5279.10411,5591.22724,7545.70305,6977.32859,7317.78816,7038.93016,7068.38997,7414.30279,8068.00077,8234.64064,7219.02932,7915.44169,9753.84755,9611.9636,9869.1305,10463.5426,11800.8507,14434.8578,16930.8565,18792.6538,26576.7792,20655.918,23570.1798,25188.0074,24642.2979,23458.0234,23160.6502,18808.3078,17110.1897,17820.0662,19901.7616,19180.1864,16784.8631,19403.46,23223.5829,20972.4831,20248.4168
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,1100.53564,1255.76359,1512.10213,1721.54339,2225.15303,3266.11763,2993.03298,2819.45547,2546.49452,2473.37235,2367.59133,2314.98755,2839.71217,3001.85888,3008.84403,3547.63593,3649.46669,3923.86933,3741.30042,3927.05749,4632.96728,4711.51165,4663.40034,4622.04296,4817.46575,4841.12193,4776.62851,5136.07643,6303.26023,7412.85036,8212.84224,9025.35598,10725.3996,11492.3353,9798.29688,10129.0011,11452.4197,11066.6611,11402.9692,11654.5164,10334.0987,10776.8709,11912.4764,12980.3425,12871.1658,11728.9525,13671.4565,14298.1028,15151.4665,15867.6734
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,82.0241,87.7778247,89.5039526,93.6508729,102.459764,113.567206,122.229354,135.190475,141.558306,148.528513,166.662062,172.453662,148.073976,97.5136426,132.005157,161.681775,183.859733,204.677763,233.417992,249.22939,287.448707,327.50507,344.889792,311.098361,327.345625,317.063499,313.946324,317.238674,353.854543,357.595796,344.455474,380.019843,395.677209,407.888141,399.955928,450.550279,456.996962,438.030943,424.453698,418.249257,642.338346,609.939507,599.937346,672.441787,771.902247,827.619861,900.873565,998.090114,1067.04325,963.788066,987.304571,1131.73514,1204.36475,1225.43401,1266.61341,1380.47021,1424.69161,1519.2346,1569.33815,1390.41691,1278.39735,1455.31922,1538.32281,1365.16927,1484.74986
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,477.037935,516.459862,545.570446,586.616688,611.100613,651.331375,688.846979,744.890928,778.476642,830.319753,892.890877,979.330253,1046.06341,1164.32746,1296.44759,1405.749,1456.5001,1503.26503,1738.48764,1937.98108,2357.09132,2605.4553,2811.40644,2819.35128,2874.94832,2972.18071,3019.48151,2966.00968,2508.78229,2462.11022,2620.13827,2820.54548,3139.89953,3358.41412,3508.1957,3513.89738,3308.1843,3545.97671,3807.83869,3950.34145,3975.09309,3991.77671,4090.58617,4264.66429,4644.56582,5017.74109,5528.76705,6317.8173,7347.5905,7796.92617,8331.46421,9662.29592,11064.8064,12273.3225,13213.199,14082.6549,14832.3612,15694.6297,16151.3273,16477.9066,13290.5608,15509.8069,17332.4361,18686.4051,19102.8522
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,252.796783,276.6414,304.537818,324.107405,380.965457,438.990797,504.825949,497.584756,447.991797,487.660319,550.484609,599.041968,646.679687,753.924581,926.57995,1104.16133,1026.41439,902.860901,756.347307,942.176902,1044.69165,1216.2735,1194.45001,927.258657,917.896275,767.435888,1086.60914,1792.3007,733.299785,1044.90726,1199.66667,1527.38879,1567.40911,1487.67404,1879.36658,2189.53432,2226.91682,2300.67201,2156.39378,1916.53397,1945.41338,1929.57273,2007.3702,2129.44114,2397.25147,2706.66947,3129.55996,3581.08931,4197.58445,4181.18755,5072.11494,5861.35794,6519.37853,6746.80026,6667.1341,6231.7115,6217.036,6736.16694,6978.49122,7037.00804,6133.32552,6826.20256,7350.63034,7887.54186,8452.37167
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,269.465146,283.794741,166.689221,179.464434,188.153784,199.763575,213.849586,223.124766,242.232068,261.09089,200.921656,217.429055,230.097611,283.228593,379.068181,400.638883,448.620085,502.234243,565.267487,666.956387,766.969451,821.293257,832.5362,723.430497,665.042349,633.211065,600.002844,649.812858,722.343718,791.864324,803.572588,804.323331,916.515695,918.642954,1059.9839,1199.84171,1311.09249,1273.27605,982.865944,1101.43516,1050.79273,969.530612,1014.90879,1027.23012,1099.63013,1220.46019,1426.14649,1712.65543,1959.29234,1864.45043,2162.91376,2383.91893,2614.61644,2781.27958,2866.83804,2909.85818,2985.19564,3038.12125,3168.51037,3400.7895,3227.5791,3484.38594,3548.06931,3804.08274,3984.83154
